DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4679658,34.5502286,35.68869139,103.8562861,3150,4.81E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.418977,34.54954095,196.6525934,322.0803093,3150,5.75E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3753473,34.52948455,262.2878572,300.7477269,3150,0.047169811
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4436098,34.51589257,150.1447251,227.1064224,3150,2.97E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8164232,34.49510591,148.0874026,166.6890466,3150,0.001023541
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3559721,41.38337182,281.4025794,289.1718347,3150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2104386,41.2895903,83.00731645,152.9607441,3150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.570073,41.3456551,292.5599506,354.5148708,3150,0.005443235
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5750365,41.31092728,30.3271211,223.313548,3150,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6651252,41.32197704,82.76104149,234.8624959,3150,0.000674571
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.69973394,28.7548293,284.4356186,290.4674548,3200,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29086137,28.79025832,74.22484064,109.4322411,3200,0.002659574
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44147485,28.83692633,113.8186096,252.1841856,3200,0.016891432
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66099315,28.84101257,66.46311587,183.1885293,3200,0.000353045
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.26309986,28.80102273,103.8290692,326.1333826,3200,0.008613142
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6879258,34.21592382,313.8237738,358.066316,3200,0.002785515
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.260301,34.27012641,100.4911618,149.2276071,3200,3.11E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3744553,34.33315658,314.6334546,350.1479833,3200,0.000618812
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7010342,34.32014771,241.6912526,313.1104609,3200,2.76E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6096063,34.27224475,89.81200222,344.0237005,3200,0.00859128
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.551944,41.65329408,50.8353003,211.641271,3200,0.000294377
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4879251,41.65235176,136.8655979,211.8424324,3200,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5232677,41.64752598,193.4086717,257.8047255,3200,4.98E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2860963,41.62863892,253.5885565,337.8682415,3200,0.014890282
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.603663,41.62196145,82.76631512,280.8885048,3200,0.132527009
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4402399,28.3819553,101.1725481,286.3584196,3250,0.00081103
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77535421,28.35680869,37.57581557,253.0485336,3250,0.008871374
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77368004,28.25495919,293.0966632,293.8437816,3250,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.43739756,28.33499717,347.696675,358.9887735,3250,0.00040347
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.66276953,28.32803733,60.2664537,325.6884617,3250,0.02750701
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3843392,34.57747979,12.32003123,116.2322703,3250,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4171703,34.63808718,259.4024838,276.0313382,3250,9.91E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.295945,34.70888774,127.8958906,270.2953879,3250,0.00895813
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6440049,34.60748736,123.3856921,170.9454406,3250,0.001362027
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3186225,34.65591518,26.57878851,330.7415523,3250,0.009368095
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.551163,41.28301928,260.2415523,326.3509599,3250,7.09E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4022677,41.33366156,313.4140214,358.6021218,3250,0.00065158
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6770928,41.28031736,246.3345029,338.3103468,3250,0.006924582
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.726051,41.31771353,143.3776129,230.6674851,3250,0.005922166
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.547416,41.23679378,45.31912551,352.5922869,3250,0.000917584
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.38302301,28.2612799,137.1481723,213.2918299,3300,0.000177674
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.53539246,28.28302894,333.4227944,339.9346026,3300,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35540695,28.16522801,55.58171792,57.81683856,3300,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.85710774,28.20850872,158.5615707,295.5273961,3300,9.80E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60506851,28.24650221,145.5834911,302.7473132,3300,0.000292569
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.437137,34.76269653,7.133472079,198.8049128,3300,0.000725163
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5571871,34.73324774,175.3784377,340.940958,3300,0.000773894
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6657949,34.82637454,246.8699044,340.9062744,3300,0.005697731
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2112023,34.82131777,172.364443,258.1666391,3300,0.000240221
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5809048,34.75113121,180.7710556,214.5128794,3300,0.064073227
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2567509,41.68377691,268.6364065,336.6273751,3300,0.003318897
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2410067,41.76059551,76.68600848,284.345979,3300,0.121255642
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4525907,41.7408393,236.8164813,331.6865682,3300,0.003703968
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.590709,41.69546697,226.375373,326.0268463,3300,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3038914,41.75523379,343.7834089,353.3882668,3300,0.001710864
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29474926,28.48174947,310.0243025,311.0483316,3350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.59524261,28.45167585,259.6980898,334.7770069,3350,0.001699717
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.8109484,28.45189248,105.9003985,332.0612476,3350,0.000108633
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44480215,28.47318489,97.4019902,255.1883087,3350,0.007403944
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61985587,28.51028992,71.44565275,95.1222577,3350,0.000150141
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4091251,34.42963583,126.2797487,214.6979935,3350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3865061,34.38589972,90.30133843,106.5778309,3350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.586005,34.47956908,352.7945257,356.9301886,3350,0.001258653
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5474006,34.38856344,30.48462683,149.8673311,3350,0.003152219
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5054786,34.40388892,153.4856721,305.457119,3350,0.000459559
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5828058,41.22313392,352.1731998,357.405219,3350,0.00258695
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6792494,41.22660288,245.0192886,252.1332358,3350,0.00011936
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5116983,41.20890514,334.5251537,337.373463,3350,0.000702247
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5454854,41.25072833,125.1322322,155.2134066,3350,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4975972,41.20841127,2.187483209,57.12496371,3350,0.009012489
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.58304298,28.55942185,152.384357,323.7399232,3400,0.000880669
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.49699598,28.6107965,90.39794715,339.2115546,3400,0.013131082
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.58365298,28.59198609,293.462187,338.922563,3400,0.002406176
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61358131,28.63583814,99.5856464,135.6746188,3400,0.001401571
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.69755055,28.6161505,316.7705633,316.9728407,3400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6401384,34.47199818,60.74753559,61.12927684,3400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2644766,34.34932417,280.1535344,336.5438691,3400,0.030674847
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5139039,34.40300666,182.4911432,189.8798426,3400,0.111111111
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7464632,34.44050284,209.6386061,269.4651041,3400,0.009083623
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5578101,34.39769555,329.8412809,343.3624661,3400,2.28E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5256135,41.70534621,337.8964202,342.3210991,3400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4354712,41.70398247,115.0914568,190.7559723,3400,3.09E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6163899,41.68665188,310.3337593,311.9178181,3400,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4745193,41.74796602,102.871503,166.5183726,3400,0.009070295
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2985059,41.72541297,121.7288022,350.892694,3400,0.007169228
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.39935075,28.39146214,44.1195475,55.12226665,3450,0.000132485
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.21394852,28.40744613,322.6429829,339.7710941,3450,0.000325309
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37563214,28.38354866,209.9577979,244.9679465,3450,0.003976608
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36076229,28.3911829,264.0258384,353.2773209,3450,0.008747939
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4235626,28.34224205,266.9995,318.5443087,3450,0.001071582
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5995657,34.47318812,339.4236395,359.6560478,3450,0.009150871
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1855608,34.45219991,261.740396,336.3833,3450,0.007991121
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4692774,34.5166254,230.4280998,243.5399178,3450,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1370326,34.56286242,252.7797194,323.6613962,3450,0.00039557
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5201498,34.44557093,48.20433585,160.6469307,3450,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4010479,41.68292292,43.78893242,63.31041861,3450,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7094462,41.66809214,315.8667857,322.6417839,3450,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6911698,41.64903004,179.0605089,343.2286931,3450,0.008200297
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7310716,41.70864334,22.57762053,142.518161,3450,8.26E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.626306,41.64666305,45.03132331,122.8619155,3450,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40565965,28.47411802,289.2488616,357.3844007,3500,0.001431395
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.59191514,28.3644588,25.7203541,192.166273,3500,0.000631712
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70851289,28.42947595,280.9625258,351.1670375,3500,0.005569922
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.72932143,28.40329844,269.3713751,273.6036727,3500,0.008057794
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.22540959,28.45500463,229.0110591,264.2427138,3500,0.000805283
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5331304,34.56371433,305.4846165,358.4482716,3500,0.001237952
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5794529,34.57552847,220.3455254,249.7638437,3500,0.006493506
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3291646,34.58699511,169.9459987,251.3351566,3500,0.014183381
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5513262,34.63584565,272.5463238,322.876637,3500,0.000298607
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5738521,34.60200007,10.21236595,320.6752877,3500,0.043205389
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6879845,41.4137003,140.0383228,277.146105,3500,0.000125755
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.285939,41.47661623,306.4727387,314.1609334,3500,0.008403361
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3197769,41.43009005,295.55743,344.44479,3500,4.99E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5990039,41.35275343,266.8489506,287.3747673,3500,0.000281492
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8737072,41.36580737,87.02831306,160.4149444,3500,0.006354249
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.59296002,28.34953885,307.7982975,322.754088,3550,0.000499438
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33828045,28.35808553,0.875934557,316.4895368,3550,0.066905847
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4025229,28.42628188,26.29671295,134.7210028,3550,0.000506808
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.20671153,28.4266923,42.2257999,75.46887914,3550,0.001519757
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.20545405,28.35207934,92.66152314,256.2235024,3550,0.004675281
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6402865,34.46240118,31.23414793,217.4969782,3550,8.63E-06
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.688381,34.46543381,330.5834657,353.7969404,3550,0.000479249
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4257672,34.49609372,186.0960461,186.812771,3550,0.003205128
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3532354,34.51294223,47.5038254,234.2633085,3550,0.000757911
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5344554,34.52014679,277.5758388,278.0247725,3550,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5012427,41.21841092,345.8908023,348.0741422,3550,0.00170068
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4337749,41.24012092,175.3851688,271.7494742,3550,0.000347021
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6075057,41.28282981,343.1082637,351.1726931,3550,0.000235073
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4702202,41.27829416,302.0813316,356.7645282,3550,0.000388591
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2667742,41.26767069,51.20677935,304.4586521,3550,0.051231632
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.2193848,28.45532012,98.17341257,100.0763626,3600,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44109317,28.47050995,180.9082327,306.4127655,3600,0.001129461
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52134818,28.3841708,197.6936789,317.5988427,3600,0.000735534
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24017446,28.4457523,356.6448917,358.5058033,3600,0.001701645
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.48309346,28.460295,272.4924962,328.5774118,3600,0.001518603
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6525861,34.68263232,354.3516156,354.3711823,3600,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5965291,34.68678251,116.9912418,276.6156626,3600,0.005072464
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2806957,34.73673103,154.8707767,214.4759818,3600,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2074833,34.68527649,203.9127429,298.9611481,3600,4.77E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.55628,34.61510833,103.6138264,217.9575442,3600,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.457538,41.23874018,343.8926164,345.109325,3600,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7983501,41.24737459,335.2789779,340.7835571,3600,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6138594,41.29532355,58.04998236,358.7523178,3600,0.059887006
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6818212,41.25429299,26.99744621,105.085142,3600,0.005940594
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.255482,41.2380312,191.1896237,266.1300665,3600,0.004893964
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.5548943,28.38151105,133.7083436,133.8714498,3650,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24133223,28.37766147,176.4731594,345.696411,3650,0.002532714
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42155171,28.40719775,260.2333825,353.2708234,3650,0.020097526
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.57415139,28.35925959,103.8753926,338.7679041,3650,0.016666667
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.60299844,28.44450766,16.96742382,305.2072116,3650,0.041321767
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3426344,34.72011235,359.4703184,359.5253743,3650,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3035167,34.73660144,58.6505236,254.0891808,3650,0.002767991
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4579879,34.74775649,338.2439536,344.8522332,3650,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.199848,34.8027295,243.5299468,250.5801069,3650,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4141121,34.79111399,348.3530405,350.8638844,3650,5.40E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5107386,41.81792445,294.0989026,337.5745763,3650,4.77E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4019776,41.8366591,50.53170244,135.5784586,3650,0.000295465
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5051624,41.69542604,164.7658752,189.5142346,3650,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8149061,41.82581327,62.91658158,171.9647672,3650,0.006712293
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.333966,41.74281263,57.72489284,77.25664837,3650,0.000468274
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.20032514,28.68821513,232.4005167,244.3201385,3700,0.000129904
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.55492963,28.73974437,93.97727748,185.7437043,3700,0.001672241
